sample_idx,bone_in_beam_candidate,bone_fraction_in_relevant_band,max_hu_in_relevant_band,beam_slice_idx,beam_peak_y,beam_peak_x,gt_max,dose_sum_slice,relevant_fraction_in_slice,ct_hu_mean_relevant,ct_hu_std_relevant,weighted_t010,weighted_t015,weighted_tuned,overall_t010,overall_t015,overall_tuned,high_t010,high_t015,high_tuned,delta_weighted_t010_vs_tuned,delta_weighted_t015_vs_tuned,delta_overall_t010_vs_tuned,delta_overall_t015_vs_tuned,delta_high_t010_vs_tuned,delta_high_t015_vs_tuned
249,True,0.0975609756097561,1316.99072265625,16,16,0,3.6261699199676514,94.8183822631836,0.21875,43.22249221801758,309.9231872558594,6.0051352193113416e-05,6.18625053903088e-05,6.21994404355064e-05,0.002972977701574564,0.0029712605755776167,0.00290880654938519,0.004840696696192026,0.005287919659167528,0.0046260482631623745,-2.148088242392987e-06,-3.369350451976061e-07,6.417115218937397e-05,6.245402619242668e-05,0.00021464843302965164,0.0006618713960051537
124,True,0.07142857142857142,773.752685546875,16,16,0,3.6176371574401855,86.97296142578125,0.2041015625,185.04615783691406,252.26121520996094,6.030420263414271e-05,6.268881406867877e-05,6.113854760769755e-05,0.0035467790439724922,0.0035792887210845947,0.00337202288210392,0.006073287688195705,0.005604660604149103,0.004658729303628206,-8.343449735548347e-07,1.55026646098122e-06,0.00017475616186857224,0.00020726583898067474,0.0014145583845674992,0.0009459313005208969
110,True,0.15,709.0106201171875,16,16,0,3.87187123298645,98.04078674316406,0.2333984375,39.43803024291992,120.42385864257812,3.9814090996515006e-05,7.428557000821456e-05,5.743158544646576e-05,0.0021746335551142693,0.0025924714282155037,0.0022008982487022877,0.00506516732275486,0.0079588508233428,0.0058496263809502125,-1.7617494449950755e-05,1.6853984561748803e-05,-2.6264693588018417e-05,0.000391573179513216,-0.0007844590581953526,0.0021092244423925877
410,True,0.175,816.5234375,16,16,0,3.36649751663208,86.64388275146484,0.19921875,156.8502960205078,257.28533935546875,3.178085898980498e-05,2.2916989109944552e-05,5.54229409317486e-05,0.0022812036331743,0.002272733487188816,0.0020622429437935352,0.0032311102841049433,0.0037946903612464666,0.004164912272244692,-2.3642081941943616e-05,-3.250595182180405e-05,0.00021896068938076496,0.00021049054339528084,-0.0009338019881397486,-0.0003702219109982252
372,True,0.17073170731707318,1015.0361328125,16,16,0,2.569542407989502,87.25373077392578,0.2216796875,-404.00433349609375,606.7568969726562,2.11367841984611e-05,2.179236980737187e-05,5.491842603078112e-05,0.002261674962937832,0.002778956200927496,0.0034124329686164856,0.0034725540317595005,0.005109115038067102,0.00793784111738205,-3.378164183232002e-05,-3.312605622340925e-05,-0.0011507580056786537,-0.0006334767676889896,-0.004465287085622549,-0.002828726079314947
311,True,0.14705882352941177,473.1416015625,16,16,0,2.225684881210327,72.95561218261719,0.150390625,-94.24344635009766,342.6224670410156,2.6158821128774434e-05,3.2942843972705305e-05,5.410217636381276e-05,0.0028452628757804632,0.003338454058393836,0.0032471995800733566,0.00370909390039742,0.00392086710780859,0.00705117778852582,-2.7943355235038325e-05,-2.1159332391107455e-05,-0.0004019367042928934,9.125447832047939e-05,-0.0033420838881284,-0.00313031068071723
355,True,0.21951219512195122,935.759033203125,16,16,0,3.978949546813965,94.27043151855469,0.2158203125,164.592529296875,233.73712158203125,1.654522384342272e-05,3.1363357265945524e-05,4.994445407646708e-05,0.001835501054301858,0.0019798707216978073,0.001735512400045991,0.0031210463494062424,0.005090629681944847,0.004281418398022652,-3.3399230233044364e-05,-1.8581096810521558e-05,9.9988654255867e-05,0.00024435832165181637,-0.0011603720486164093,0.0008092112839221954
396,True,0.1111111111111111,1268.27490234375,16,16,0,2.737313985824585,82.61360168457031,0.2666015625,-337.2359619140625,643.764404296875,3.454181569395587e-05,5.2409337513381615e-05,4.784894554177299e-05,0.0037124771624803543,0.003954474814236164,0.004068884998559952,0.005435110069811344,0.005849398206919432,0.006164067890495062,-1.3307129847817123e-05,4.560391971608624e-06,-0.0003564078360795975,-0.00011441018432378769,-0.0007289578206837177,-0.0003146696835756302
68,True,0.16216216216216217,775.2054443359375,16,16,0,2.629101276397705,82.85871887207031,0.2021484375,-281.1752624511719,473.7438049316406,1.8980355889652856e-05,3.025945261470042e-05,4.741553857456893e-05,0.0027194255962967873,0.002885871334001422,0.002612257841974497,0.003380910027772188,0.005906062200665474,0.0037289883475750685,-2.843518268491607e-05,-1.7156085959868506e-05,0.00010716775432229042,0.0002736134920269251,-0.0003480783198028803,0.0021770738530904055
306,True,0.20588235294117646,669.0751953125,16,16,0,2.317167043685913,76.38467407226562,0.197265625,-293.7492370605469,578.406982421875,4.7632685891585425e-05,3.311487307655625e-05,4.716639159596525e-05,0.004086438100785017,0.0037073767744004726,0.003634049789980054,0.006317350547760725,0.004074379336088896,0.0072937170043587685,4.662942956201732e-07,-1.4051518519409001e-05,0.0004523883108049631,7.332698442041874e-05,-0.0009763664565980434,-0.0032193376682698727
224,True,0.19047619047619047,606.6717529296875,16,16,0,3.7385778427124023,92.14141845703125,0.224609375,46.026790618896484,311.7998352050781,1.5294443073798902e-05,2.8384351026033983e-05,4.6456349082291126e-05,0.001899258466437459,0.0021485742181539536,0.0022211659234017134,0.003189267823472619,0.005080297123640776,0.005927011836320162,-3.1161906008492224e-05,-1.8071998056257144e-05,-0.0003219074569642544,-7.259170524775982e-05,-0.0027377440128475428,-0.0008467147126793861
240,True,0.15555555555555556,848.654296875,16,16,0,1.8900411128997803,78.58399963378906,0.185546875,-469.00390625,478.1824951171875,6.331845361273736e-05,7.492931763408706e-05,4.567641735775396e-05,0.005071232095360756,0.005784448701888323,0.003964405041188002,0.008323291316628456,0.00704388041049242,0.0067097702994942665,1.7642036254983395e-05,2.9252900276333094e-05,0.0011068270541727543,0.0018200436607003212,0.0016135210171341896,0.0003341101109981537
79,True,0.3235294117647059,933.759521484375,16,16,0,3.020049571990967,85.30948638916016,0.2529296875,-253.42904663085938,589.4652099609375,7.680623821215704e-05,5.1547416660469025e-05,4.537926724879071e-05,0.004044855944812298,0.0036997697316110134,0.003812777576968074,0.006733684800565243,0.0057306066155433655,0.0056448644027113914,3.142697096336633e-05,6.168149411678314e-06,0.00023207836784422398,-0.00011300784535706043,0.0010888203978538513,8.574221283197403e-05
99,True,0.075,1010.052978515625,16,16,0,2.9099831581115723,79.49514770507812,0.189453125,-28.893272399902344,176.42689514160156,2.615932135086041e-05,1.5722658645245247e-05,4.5011423935648054e-05,0.002396643627434969,0.00255395146086812,0.0023997833486646414,0.0037377371918410063,0.0032169728074222803,0.004972019698470831,-1.8852102584787644e-05,-2.9288765290402807e-05,-3.139721229672432e-06,0.0001541681122034788,-0.0012342825066298246,-0.0017550468910485506
71,True,0.07692307692307693,1029.154296875,16,16,0,2.1493782997131348,82.45780181884766,0.2216796875,-522.083984375,541.6065673828125,2.2971860744291916e-05,2.63737456407398e-05,4.472219734452665e-05,0.0026855668984353542,0.00241368287242949,0.0029225468169897795,0.003921841736882925,0.0036123120225965977,0.005524768494069576,-2.1750336600234732e-05,-1.834845170378685e-05,-0.00023697991855442524,-0.0005088639445602894,-0.0016029267571866512,-0.0019124564714729786
16,True,0.23076923076923078,1184.8505859375,16,16,0,3.215360641479492,93.96774291992188,0.224609375,-100.91168212890625,383.5633239746094,7.43634082027711e-05,4.5961671276018023e-05,4.4678134145215154e-05,0.002996407449245453,0.0032125143334269524,0.002811635844409466,0.006660402752459049,0.00715715391561389,0.005561748053878546,2.9685274057555944e-05,1.2835371308028698e-06,0.0001847716048359871,0.00040087848901748657,0.0010986546985805035,0.001595405861735344
482,True,0.21621621621621623,538.86376953125,16,16,0,2.7991435527801514,78.84883880615234,0.1826171875,1.0095593929290771,211.32884216308594,5.915322253713384e-05,6.4273044699803e-05,4.332599928602576e-05,0.003944085445255041,0.003946130163967609,0.003436327911913395,0.006197135429829359,0.006129777990281582,0.005284582730382681,1.582722325110808e-05,2.0947045413777232e-05,0.0005077575333416462,0.0005098022520542145,0.0009125526994466782,0.000845195259898901
195,True,0.1,1063.54931640625,16,16,0,3.5947773456573486,96.29026794433594,0.201171875,147.66815185546875,278.390869140625,3.368478428456001e-05,4.2952466174028814e-05,4.3296524381730705e-05,0.0028807753697037697,0.0032255807891488075,0.0030286158435046673,0.003467403119429946,0.00513475900515914,0.004153002984821796,-9.611740097170696e-06,-3.4405820770189166e-07,-0.0001478404738008976,0.00019696494564414024,-0.0006855998653918505,0.0009817560203373432
407,True,0.35135135135135137,946.973388671875,16,16,0,3.9839460849761963,89.47084045410156,0.203125,258.73883056640625,274.3923034667969,4.004163929494098e-05,4.390890899230726e-05,4.3049709347542375e-05,0.0019836798310279846,0.0023323986679315567,0.0020314794965088367,0.003748402465134859,0.006233111955225468,0.004353404510766268,-3.008070052601397e-06,8.591996447648853e-07,-4.779966548085213e-05,0.00030091917142271996,-0.0006050020456314087,0.0018797074444592
361,True,0.23684210526315788,1289.115234375,16,16,0,1.958412766456604,84.247802734375,0.208984375,-592.0234985351562,599.8023071289062,2.7554258849704638e-05,2.9444106985465623e-05,4.281408109818585e-05,0.0031359128188341856,0.00318155181594193,0.0031484123319387436,0.0027890652418136597,0.004318184684962034,0.0052491663955152035,-1.5259822248481214e-05,-1.3369974112720229e-05,-1.2499513104557991e-05,3.3139484003186226e-05,-0.002460101153701544,-0.0009309817105531693
103,True,0.1891891891891892,485.3402099609375,16,16,0,2.9964168071746826,77.22208404541016,0.2021484375,-60.97950744628906,466.9303894042969,4.5967011828906834e-05,1.9327317204442807e-05,4.2237348679918796e-05,0.0029008674900978804,0.0024643708020448685,0.003047940321266651,0.005305364727973938,0.004186369478702545,0.005698084365576506,3.7296631489880383e-06,-2.291003147547599e-05,-0.0001470728311687708,-0.0005835695192217827,-0.00039271963760256767,-0.0015117148868739605
295,True,0.7419354838709677,888.0450439453125,15,16,0,3.3630564212799072,76.15533447265625,0.205078125,83.47866821289062,439.2484436035156,2.2632277250522748e-05,2.4765166017459705e-05,4.199654722469859e-05,0.0021701515652239323,0.00254216231405735,0.0024134251289069653,0.0035623926669359207,0.005240867380052805,0.004982579033821821,-1.936426997417584e-05,-1.7231381207238883e-05,-0.000243273563683033,0.0001287371851503849,-0.0014201863668859005,0.00025828834623098373
359,True,0.65625,996.6160888671875,16,16,0,3.4647345542907715,81.52169799804688,0.201171875,151.45751953125,286.328125,3.977368396590464e-05,5.500523911905475e-05,4.096876727999188e-05,0.0028671519830822945,0.0029897934291511774,0.0024969391524791718,0.004484697710722685,0.007544409018009901,0.00411579292267561,-1.1950833140872419e-06,1.403647183906287e-05,0.0003702128306031227,0.0004928542766720057,0.00036890478804707527,0.0034286160953342915
207,True,0.05660377358490566,556.4805908203125,16,16,0,2.5742392539978027,97.19631958007812,0.2568359375,-479.7607727050781,386.2243957519531,2.5889185053529218e-05,4.025810630992055e-05,4.086916669621132e-05,0.002371721900999546,0.0027629006654024124,0.0023225275799632072,0.004703435115516186,0.007220794912427664,0.005769382696598768,-1.4979981642682105e-05,-6.110603862907737e-07,4.9194321036338806e-05,0.00044037308543920517,-0.0010659475810825825,0.0014514122158288956
175,True,0.23529411764705882,953.4447021484375,16,16,0,2.4729299545288086,75.31311798095703,0.19921875,-231.2981719970703,590.4999389648438,3.419844142626971e-05,8.383682870771736e-05,4.062417065142654e-05,0.003916930872946978,0.003899912815541029,0.0038664755411446095,0.005548399407416582,0.005098588299006224,0.005400591995567083,-6.425729225156829e-06,4.321265805629082e-05,5.0455331802368164e-05,3.3437274396419525e-05,0.00014780741184949875,-0.0003020036965608597
153,True,0.2,619.351806640625,16,16,0,3.4003005027770996,90.251953125,0.2373046875,-63.75379943847656,352.0940246582031,1.9983621314167976e-05,1.6505453459103592e-05,4.06009639846161e-05,0.002118398668244481,0.0020247362554073334,0.0023320335894823074,0.0032308499794453382,0.00348912226036191,0.005435508210211992,-2.0617342670448124e-05,-2.409551052551251e-05,-0.00021363492123782635,-0.00030729733407497406,-0.002204658230766654,-0.0019463859498500824
489,True,0.05405405405405406,723.9259033203125,16,16,0,2.606640338897705,69.6073226928711,0.1552734375,41.126888275146484,217.84019470214844,5.0343289331067353e-05,2.208098885603249e-05,4.0476461435901e-05,0.0035700297448784113,0.0028307614848017693,0.003379866247996688,0.0063252984546124935,0.0049022650346159935,0.005391976330429316,9.866827895166352e-06,-1.839547257986851e-05,0.0001901634968817234,-0.0005491047631949186,0.000933322124183178,-0.0004897112958133221
38,True,0.075,561.7454833984375,16,16,0,3.1311609745025635,95.66016387939453,0.330078125,-424.89898681640625,521.5474853515625,4.29908322985284e-05,8.492467895848677e-05,4.0396262193098664e-05,0.0035226475447416306,0.0033937448170036077,0.003252216847613454,0.006277616135776043,0.007167490664869547,0.005803260020911694,2.5945701054297388e-06,4.45284167653881e-05,0.0002704306971281767,0.00014152796939015388,0.00047435611486434937,0.0013642306439578533
459,True,0.3333333333333333,746.9007568359375,16,16,0,3.6600687503814697,87.54527282714844,0.2041015625,196.17652893066406,263.10113525390625,3.105341238551773e-05,2.9683731554541737e-05,4.025565795018338e-05,0.002528199926018715,0.0021419995464384556,0.002122890204191208,0.004295843653380871,0.0037861696910113096,0.0037588661070913076,-9.202245564665645e-06,-1.057192639564164e-05,0.000405309721827507,1.9109342247247696e-05,0.0005369775462895632,2.7303583920001984e-05
182,True,0.21621621621621623,1187.98486328125,16,16,0,3.0907416343688965,88.38082885742188,0.2431640625,-262.0871887207031,572.8385009765625,2.566646617196966e-05,5.730055636377074e-05,4.0132945287041366e-05,0.002331934869289398,0.003322544042021036,0.002635396085679531,0.004707003477960825,0.009223566390573978,0.005980184301733971,-1.4466479115071706e-05,1.7167611076729372e-05,-0.0003034612163901329,0.000687147956341505,-0.0012731808237731457,0.0032433820888400078
325,True,0.28205128205128205,501.974609375,16,16,0,3.5116333961486816,83.89703369140625,0.19921875,171.72349548339844,186.5961456298828,2.4810664399410598e-05,2.634465454320889e-05,3.961706897825934e-05,0.0025588274002075195,0.0026547147426754236,0.002487177262082696,0.004128599539399147,0.004879164043813944,0.004415722563862801,-1.4806404578848742e-05,-1.327241443505045e-05,7.165013812482357e-05,0.00016753748059272766,-0.00028712302446365356,0.00046344147995114326
198,True,0.1,723.573974609375,16,16,0,3.133385181427002,83.25288391113281,0.1982421875,9.478880882263184,403.8742980957031,4.848202661378309e-05,4.1719966247910634e-05,3.93035079468973e-05,0.003687695600092411,0.0035155205987393856,0.003553461516276002,0.00445975037291646,0.005006114020943642,0.0045346664264798164,9.178518666885793e-06,2.4164583010133356e-06,0.0001342340838164091,-3.7940917536616325e-05,-7.49160535633564e-05,0.0004714475944638252
229,True,0.16666666666666666,1106.3876953125,16,16,0,2.3328702449798584,88.94346618652344,0.2333984375,-509.9194030761719,620.0941162109375,3.015758738911245e-05,1.0427819688629825e-05,3.8437738112406805e-05,0.0024869530461728573,0.002010063035413623,0.0032171416096389294,0.005479305051267147,0.0032349585089832544,0.006714183837175369,-8.280150723294355e-06,-2.800991842377698e-05,-0.0007301885634660721,-0.0012070785742253065,-0.0012348787859082222,-0.003479225328192115
