epoch,train_total,train_voxel_l1,train_along_loss,train_along_slope,train_along_log,train_falloff_log,train_falloff_noworse,train_perp_noworse,train_core_noworse,train_residual_l1,train_smooth,train_elapsed_min,score,val_x_phase9g_mean_pct,val_x_phase10d_mean_pct,val_x_delta_mean_pct,val_y_phase9g_mean_pct,val_y_phase10d_mean_pct,val_y_delta_mean_pct,val_z_phase9g_mean_pct,val_z_phase10d_mean_pct,val_z_delta_mean_pct
1,0.7583369842916727,0.003018966852105223,0.003071714418474585,0.002353792028297903,0.11103602170012891,0.11708648967090994,0.0005598296431671201,6.594666851253094e-05,6.86143682667506e-06,0.00020642942598897207,0.00024919728632085027,0.16337148348490396,7.208786965866782,7.462334182815834,7.182766401148635,-0.27956778166719737,2.4067193808947107,2.4132245220742474,0.006505141179536754,2.367126191123286,2.3142984422314083,-0.05282774889187765
2,0.7499740292131901,0.002980862053227611,0.002951665203290759,0.002285156238358468,0.10878050004132092,0.11630940802395344,0.0007600587126415803,5.284824398721355e-05,1.191993256384194e-06,0.00023369124581222424,0.00025055376479940603,0.16306943893432618,7.265478111521275,7.462334182815834,7.265478111521275,-0.19685607129455882,2.4067193808947107,2.4017640182229862,-0.004955362671724379,2.367126191123286,2.2903026104643622,-0.07682358065892375
