sample_idx,case_id,axis,base_mean_pct,phase9d_mean_pct,phase9g_mean_pct,improvement_abs,improvement_pct,base_max_pct,phase9d_max_pct,phase9g_max_pct,valid_count,threshold,display_score
558,62242424098194756750821789925294112700,y,17.091437242203824,1.9243878525066582,1.881501071603056,15.209936170600768,88.9915572702322,18.923602667329416,7.036868407202535,7.036868407202535,32,0.03404652118682861,17.112525953229053
10,62242424098194756750821789925294112700,y,16.528055725164933,1.4899408917905053,1.5315618810496028,14.99649384411533,90.73356288488871,22.557930453925106,6.353404419790273,6.353404419790273,32,0.03013735294342041,17.077030792102867
275,62242424098194756750821789925294112700,y,15.60029112774443,0.8222076784820053,0.8641872653801561,14.736103862364274,94.46044136131998,17.75232943099306,4.5732520243324695,4.5732520243324695,32,0.03397886991500854,17.07614753152594
0,62242424098194756750821789925294112700,y,15.704817991177357,1.0398381837365611,1.0134911199992145,14.691326871178143,93.5466228903561,17.55179298605901,7.729269021339491,7.729269021339491,32,0.03542872190475464,17.036931229855334
392,62242424098194756750821789925294112700,z,16.33609617144714,1.414792900506878,1.4569381051927386,14.8791580662544,91.08147932645389,19.07809112179982,7.270028006955238,7.270028006955238,32,0.03424916505813599,16.986868913076915
445,62242424098194756750821789925294112700,z,15.560677514065073,0.8843661080935683,0.9260637571437655,14.634613756921308,94.04869250897605,17.884793778005978,4.717268097835891,4.717268097835891,32,0.02857206344604492,16.968715384031068
423,62242424098194756750821789925294112700,y,15.64877966817479,0.9831395030026487,1.0249995912943655,14.623780076880424,93.44997103688587,17.658352147759576,7.6376034499449315,7.6376034499449315,32,0.03438650608062744,16.952347333635867
469,62242424098194756750821789925294112700,y,16.708632635174652,1.779810989793666,1.7438697029074954,14.964762932267156,89.56306150275489,19.0359329293971,7.67248365030223,7.67248365030223,32,0.033660433292388915,16.913155550362735
550,62242424098194756750821789925294112700,y,17.811881868726335,2.427952718008169,2.4700801918926225,15.341801676833713,86.1324018500102,20.510306110677295,11.577191370147816,11.577191370147816,32,0.03523889064788818,16.911023813223196
442,62242424098194756750821789925294112700,y,15.386201145298077,0.768302453334721,0.8090006172151707,14.577200528082907,94.74203788804229,17.45288888257524,6.092229653122897,6.092229653122897,32,0.03462138891220093,16.885130699877617
539,62242424098194756750821789925294112700,y,16.088109733509636,1.3395719325067696,1.3574123594749063,14.73069737403473,91.56263606405021,19.934303892344655,6.308173280978215,6.308173280978215,32,0.03126485109329224,16.875854564454993
275,62242424098194756750821789925294112700,z,15.697699502896649,1.062812139530092,1.1049504398806624,14.592749063015987,92.96106764578543,18.04955781675797,5.544586067280964,5.544586067280964,32,0.03397886991500854,16.868691158539985
233,62242424098194756750821789925294112700,y,15.507956576744466,0.9262612450488801,0.9687745817963367,14.539181994948128,93.75304807969088,17.81199586136591,5.75935716951215,5.75935716951215,32,0.03744767665863037,16.865375481459797
225,62242424098194756750821789925294112700,z,16.118323801469778,1.3803290757913236,1.3836231543939208,14.734700647075858,91.41583715169355,19.242736502866876,6.024689297527368,6.024689297527368,32,0.03544988393783569,16.864731851500885
502,62242424098194756750821789925294112700,z,15.62449422948744,1.0719195451602102,1.0711626058144037,14.553331623673035,93.14433735008663,18.57350078264129,7.734085283644948,7.734085283644948,32,0.03621149778366089,16.843633803735347
2,62242424098194756750821789925294112700,z,15.745829224616202,1.1796507761960815,1.159946861549542,14.58588236306666,92.63330718080269,19.69351939709132,4.3436354719347845,4.3436354719347845,32,0.02765173673629761,16.827796600596933
279,62242424098194756750821789925294112700,z,17.23800515138902,2.1938556472507083,2.151408811409625,15.086596339979398,87.51938637175657,19.486409620470674,7.6847090644415434,7.6847090644415434,32,0.03308504819869995,16.808740504130533
469,62242424098194756750821789925294112700,z,16.349716209617753,1.6201736447887902,1.5845016747774765,14.765214534840277,90.30868998890476,19.918015207546294,6.754318891376478,6.754318891376478,32,0.033660433292388915,16.779295710199833
305,62242424098194756750821789925294112700,z,15.501824176482017,0.9868781814349126,1.0289848339950076,14.47283934248701,93.36216930590459,18.76535609046946,6.88889652828379,6.88889652828379,32,0.02778656005859375,16.776374343463058
413,62242424098194756750821789925294112700,y,15.936338569773923,1.3100953768907495,1.31715492564739,14.619183644126533,91.7348961365624,18.057067321323697,6.781682646157454,6.781682646157454,32,0.03653008937835694,16.77176823535708
297,62242424098194756750821789925294112700,y,15.391990619715802,0.9206038012522646,0.9626631882272534,14.429327431488549,93.7456874722316,18.173481336586374,7.684280758405885,7.684280758405885,32,0.03165205001831055,16.73812602444592
363,62242424098194756750821789925294112700,y,16.85665905259569,1.987299708483732,1.9445344420107473,14.912124610584941,88.46429506113938,20.75501756511458,9.723634452362377,9.723634452362377,32,0.024604697227478028,16.73222263696623
191,62242424098194756750821789925294112700,y,16.30925846713811,1.5779320097061778,1.5910769347494578,14.718181532388654,90.2443330150185,18.566590779222857,8.067099842373064,8.067099842373064,32,0.031262247562408446,16.721262601397278
451,62242424098194756750821789925294112700,y,20.05779278735841,4.121534850273773,4.078849390447443,15.978943396910966,79.66451522530124,27.558494837665716,12.082621496902503,12.082621496902503,32,0.029331152439117433,16.678475272179142
356,62242424098194756750821789925294112700,z,17.03517281019542,2.1122376861046472,2.10775819269932,14.9274146174961,87.62702189789032,21.444216114141966,8.345818259519639,8.345818259519639,32,0.03468758821487427,16.65187189450092
248,62242424098194756750821789925294112700,y,15.872268410551719,1.3534621878770907,1.345199709760788,14.527068700790931,91.52484267454173,18.792388866200138,9.10670741951591,9.10670741951591,32,0.026732590198516846,16.6490091800531
261,62242424098194756750821789925294112700,z,15.694927997702617,1.1891583906880823,1.2312450447976149,14.463682952905003,92.15514047472307,19.442872083681408,4.430651589998782,4.430651589998782,32,0.02852977514266968,16.644488368962186
588,62242424098194756750821789925294112700,z,17.309745433153665,2.355061200616696,2.3120160537579,14.997729379395764,86.64326941519323,26.04363075245107,10.67617936373042,10.67617936373042,32,0.027002296447753905,16.61017915405039
496,62242424098194756750821789925294112700,y,15.491746333061661,1.080154683627081,1.1225420120846397,14.36920432097702,92.75393491975554,19.269370429203658,6.267690862473506,6.267690862473506,32,0.03168487310409546,16.60105976187279
347,62242424098194756750821789925294112700,y,17.004073544911577,2.158803642296803,2.1198234871958075,14.88425005771577,87.53343726519283,19.666336431661136,8.990426000233716,8.990426000233716,32,0.030087215900421144,16.594993474055652
225,62242424098194756750821789925294112700,y,16.27849371279885,1.6510216139961085,1.64940642568377,14.629087287115079,89.86757335309412,18.827825970919186,7.5496736117874725,7.5496736117874725,32,0.03544988393783569,16.58380652477208
540,62242424098194756750821789925294112700,z,16.16791671602519,1.54440225542105,1.586078742299747,14.581837973725442,90.18996213812342,19.886185003931956,7.337347078126003,7.337347078126003,32,0.030727634429931643,16.567466424404408
341,62242424098194756750821789925294112700,y,17.39408236543266,2.449066583180466,2.4051681788120036,14.988914186620656,86.17249167332302,23.20451707969307,14.814995453358582,14.814995453358582,32,0.025468614101409912,16.54415040732655
594,62242424098194756750821789925294112700,y,16.557234846898197,1.8230770431642855,1.8653483758828224,14.691886471015374,88.73393774984314,21.554606112292326,9.808879743312179,9.808879743312179,32,0.025519697666168212,16.526460416137986
0,62242424098194756750821789925294112700,z,15.341296042666906,1.1116336756313656,1.0853829731267362,14.25591306954017,92.92508938357881,17.397871997491244,5.191866241629486,5.191866241629486,32,0.03542872190475464,16.493070246095154
72,62242424098194756750821789925294112700,y,16.830612699790493,2.0790532301206537,2.064950519523584,14.765662180266908,87.73098421828465,21.730185581765806,8.683007213228402,8.683007213228402,32,0.03185760259628296,16.491541195592795
